Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),Return on ad spend (ROAS),country,audience description,Total investment,corection factor
7/31/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.37,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.53,3623.279041
8/1/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.22,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.75,3618.4663
8/2/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.18,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",3.93,3614.533359
8/3/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.21,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",4.14,3609.950329
8/4/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.17,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0,3701.382891
8/5/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.26,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0,3701.382891
8/6/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.36,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0,3701.382891
8/7/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",35-44,unknown,0.04,0,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0,3701.382891
7/13/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.23,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.23,3696.243084
7/15/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.24,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.8,3683.536041
7/16/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.24,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.04,3678.198786
7/17/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.25,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.29,3672.647367
7/18/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.24,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.53,3667.325889
7/19/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.2,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",1.73,3662.897214
7/20/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.28,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.01,3656.706052
7/21/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.16,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.17,3653.172945
7/22/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.25,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.42,3647.659297
7/23/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.21,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",2.63,3643.034265
7/24/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.39,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",3.02,3634.460472
7/26/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.29,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",3.66,3620.434362
7/27/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.32,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",3.98,3613.441619
7/28/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.32,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",4.3,3606.462382
7/29/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.34,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",4.64,3599.061712
7/30/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.38,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.02,3590.808346
7/31/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.39,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.41,3582.357465
8/1/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.39,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.8,3573.926474
8/2/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.56,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",6.36,3561.855124
8/3/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.35,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",6.71,3554.331243
8/4/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.49,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0,3701.382891
8/5/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.41,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0,3701.382891
8/6/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.38,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0,3701.382891
8/7/2018,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",35-44,unknown,0.14,0,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0,3701.382891
7/12/2018,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",35-44,unknown,0.03,0,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",0.03,3700.712076
7/13/2018,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",35-44,unknown,0.13,0,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",0.16,3697.806617
7/12/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.18,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0.18,3696.956122
7/13/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.48,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0.66,3685.17727
7/14/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.28,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0.94,3678.323611
7/15/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.41,0,US,"Lookalike (US, 2%) - rainfactoryP22C",1.35,3668.310888
7/17/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.59,0,US,"Lookalike (US, 2%) - rainfactoryP22C",2.31,3644.972955
7/18/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.27,0,US,"Lookalike (US, 2%) - rainfactoryP22C",2.58,3638.435954
7/19/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.3,0,US,"Lookalike (US, 2%) - rainfactoryP22C",2.88,3631.186369
7/20/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.61,0,US,"Lookalike (US, 2%) - rainfactoryP22C",3.49,3616.490061
7/21/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.64,0,US,"Lookalike (US, 2%) - rainfactoryP22C",4.13,3601.134919
7/22/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,0.7,0,US,"Lookalike (US, 2%) - rainfactoryP22C",4.83,3584.414874
7/23/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,1.42,0,US,"Lookalike (US, 2%) - rainfactoryP22C",6.25,3550.735157
7/24/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,2.6,0.650230387,US,"Lookalike (US, 2%) - rainfactoryP22C",8.85,3489.886119
7/25/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,1.88,4.984958501,US,"Lookalike (US, 2%) - rainfactoryP22C",10.73,3446.53822
7/26/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,2.85,2.739081287,US,"Lookalike (US, 2%) - rainfactoryP22C",13.58,3381.849252
7/27/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,6.08,0,US,"Lookalike (US, 2%) - rainfactoryP22C",19.66,3247.87537
7/28/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,8.4,0.22867898,US,"Lookalike (US, 2%) - rainfactoryP22C",28.06,3071.467263
7/29/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,8.77,0,US,"Lookalike (US, 2%) - rainfactoryP22C",36.83,2897.504495
7/31/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,10.59,1.197240233,US,"Lookalike (US, 2%) - rainfactoryP22C",56.19,2547.567244
8/1/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,9.86,0,US,"Lookalike (US, 2%) - rainfactoryP22C",66.05,2385.924562
8/2/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,9.22,0,US,"Lookalike (US, 2%) - rainfactoryP22C",75.27,2244.066088
8/3/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,9.7,0,US,"Lookalike (US, 2%) - rainfactoryP22C",84.97,2103.917303
8/4/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,10.76,0.62018442,US,"Lookalike (US, 2%) - rainfactoryP22C",0,3701.382891
8/6/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,8.73,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0,3701.382891
8/7/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,female,1.76,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0,3701.382891
7/14/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,2.61,0,US,"Lookalike (US, 2%) - rainfactoryS71C",5.12,3588.639583
7/15/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,2.66,0,US,"Lookalike (US, 2%) - rainfactoryS71C",7.78,3531.42813
7/16/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,2.18,0,US,"Lookalike (US, 2%) - rainfactoryS71C",9.96,3485.221258
7/17/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,2.41,0.712734247,US,"Lookalike (US, 2%) - rainfactoryS71C",12.37,3434.842664
7/18/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,2.27,1.599294318,US,"Lookalike (US, 2%) - rainfactoryS71C",14.64,3388.056806
7/19/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,3.54,0,US,"Lookalike (US, 2%) - rainfactoryS71C",18.18,3316.364169
7/20/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,4.55,0,US,"Lookalike (US, 2%) - rainfactoryS71C",22.73,3226.440387
7/22/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,4.59,0,US,"Lookalike (US, 2%) - rainfactoryS71C",31.63,3057.53389
7/23/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,6.68,1.947344536,US,"Lookalike (US, 2%) - rainfactoryS71C",38.31,2936.593856
7/25/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,13.96,0,US,"Lookalike (US, 2%) - rainfactoryS71C",65.15,2497.005207
7/26/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,13.9,0,US,"Lookalike (US, 2%) - rainfactoryS71C",79.05,2295.87255
7/27/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,11.09,0,US,"Lookalike (US, 2%) - rainfactoryS71C",90.14,2147.084583
7/28/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,13.99,0.891202388,US,"Lookalike (US, 2%) - rainfactoryS71C",104.13,1973.064731
7/29/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,10.66,0,US,"Lookalike (US, 2%) - rainfactoryS71C",114.79,1849.996778
7/30/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,12.45,0.276174013,US,"Lookalike (US, 2%) - rainfactoryS71C",127.24,1715.947113
7/31/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,12.16,5.023746571,US,"Lookalike (US, 2%) - rainfactoryS71C",139.4,1594.401685
8/2/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,11.6,0,US,"Lookalike (US, 2%) - rainfactoryS71C",159.48,1412.246833
8/3/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,19.21,0,US,"Lookalike (US, 2%) - rainfactoryS71C",178.69,1257.494903
8/4/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,19.58,1.116277381,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
8/5/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,16.81,0.896813461,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
8/6/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,15.84,0,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
8/7/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,female,3.23,0.493499336,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
7/12/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,2.18,0,US,"Lookalike (US, 2%) - rainfactoryP22C",2.18,3648.124611
7/13/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,5.9,0,US,"Lookalike (US, 2%) - rainfactoryP22C",8.08,3507.797386
7/14/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,4.39,0,US,"Lookalike (US, 2%) - rainfactoryP22C",12.47,3406.898406
7/16/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,4.87,0,US,"Lookalike (US, 2%) - rainfactoryP22C",22.51,3186.915369
7/17/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,4.45,0,US,"Lookalike (US, 2%) - rainfactoryP22C",26.96,3094.011863
7/19/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,4.08,0,US,"Lookalike (US, 2%) - rainfactoryP22C",35.64,2920.519242
7/20/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,2.72,0,US,"Lookalike (US, 2%) - rainfactoryP22C",38.36,2868.181119
7/21/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,4.18,0,US,"Lookalike (US, 2%) - rainfactoryP22C",42.54,2789.572106
7/22/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,5.12,0,US,"Lookalike (US, 2%) - rainfactoryP22C",47.66,2696.215084
7/23/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,7.92,0,US,"Lookalike (US, 2%) - rainfactoryP22C",55.58,2557.9202
7/24/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,11.52,0,US,"Lookalike (US, 2%) - rainfactoryP22C",67.1,2369.327589
7/25/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,10.05,0,US,"Lookalike (US, 2%) - rainfactoryP22C",77.15,2216.193037
7/26/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,9.19,4.446835731,US,"Lookalike (US, 2%) - rainfactoryP22C",86.34,2084.842023
7/27/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,20.49,0,US,"Lookalike (US, 2%) - rainfactoryP22C",106.83,1819.332376
7/29/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,14.15,0,US,"Lookalike (US, 2%) - rainfactoryP22C",136.91,1489.572286
7/30/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,21.14,2.379316704,US,"Lookalike (US, 2%) - rainfactoryP22C",158.05,1294.266541
7/31/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,16.2,0,US,"Lookalike (US, 2%) - rainfactoryP22C",174.25,1162.115263
8/1/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,12.85,2.355876002,US,"Lookalike (US, 2%) - rainfactoryP22C",187.1,1066.957683
8/2/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,17.62,0,US,"Lookalike (US, 2%) - rainfactoryP22C",204.72,949.0141494
8/3/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,17.74,0,US,"Lookalike (US, 2%) - rainfactoryP22C",222.46,843.4351619
8/5/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,15.68,0.101659302,US,"Lookalike (US, 2%) - rainfactoryP22C",0,3701.382891
8/6/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,19.54,0.875216127,US,"Lookalike (US, 2%) - rainfactoryP22C",0,3701.382891
8/7/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,male,4.76,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0,3701.382891
7/12/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,1.87,0,US,"Lookalike (US, 2%) - rainfactoryS71C",1.87,3659.800355
7/14/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,5.38,0,US,"Lookalike (US, 2%) - rainfactoryS71C",12.41,3434.012804
7/15/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,4.97,0,US,"Lookalike (US, 2%) - rainfactoryS71C",17.38,3332.432227
7/17/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,4.81,0,US,"Lookalike (US, 2%) - rainfactoryS71C",26.83,3147.500795
7/18/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,5.12,0,US,"Lookalike (US, 2%) - rainfactoryS71C",31.95,3051.628661
7/19/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,4.74,0,US,"Lookalike (US, 2%) - rainfactoryS71C",36.69,2965.477195
7/20/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,4.64,0,US,"Lookalike (US, 2%) - rainfactoryS71C",41.33,2883.499484
7/21/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,5.6,0.377952423,US,"Lookalike (US, 2%) - rainfactoryS71C",46.93,2787.57308
7/22/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,6.65,1.718390384,US,"Lookalike (US, 2%) - rainfactoryS71C",53.58,2677.796642
7/23/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,11.22,2.724774582,US,"Lookalike (US, 2%) - rainfactoryS71C",64.8,2502.291399
7/24/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,16.31,0.159534203,US,"Lookalike (US, 2%) - rainfactoryS71C",81.11,2267.476141
7/25/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,15.7,0,US,"Lookalike (US, 2%) - rainfactoryS71C",96.81,2062.282344
7/29/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,13.79,0,US,"Lookalike (US, 2%) - rainfactoryS71C",154.91,1451.783498
8/1/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,18.21,0.321060611,US,"Lookalike (US, 2%) - rainfactoryS71C",201.64,1094.684267
8/2/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,18.77,0.643245571,US,"Lookalike (US, 2%) - rainfactoryS71C",220.41,977.3250349
8/3/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,14.21,0,US,"Lookalike (US, 2%) - rainfactoryS71C",234.62,896.920546
8/4/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,16.61,1.067014712,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
8/5/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,14.82,3.839248848,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
8/6/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,17.13,0.775966736,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
8/7/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryS71C",35-44,male,4.17,0.382254428,US,"Lookalike (US, 2%) - rainfactoryS71C",0,3701.382891
7/13/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,unknown,0.08,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0.08,3699.414784
7/15/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,unknown,0.06,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0.3,3694.007884
7/16/2018,US_RCH_Lookalikes_LeadGen,"US_M/F_25-64_Lookalike (US, 2%) - rainfactoryP22C",35-44,unknown,0.05,0,US,"Lookalike (US, 2%) - rainfactoryP22C",0.35,3692.780145
