Date,Campaign name,Ad set name,Age,Gender,Amount spent (USD),country,audience description,Total investment,Ad revenue
2018-08-02,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.24,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.2700000000000005,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.25,GB,"Lookalike (GB, 2%) - rainfactoryS71C",5.5200000000000005,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.29,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.5,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.29,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryS71C",55-64,female,0.07,GB,"Lookalike (GB, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",55-64,female,0.35,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",0.35,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"NZ_M/F_18-64_Lookalike (NZ, 2%) - rainfactoryP22C",55-64,female,0.67,NZ,"Lookalike (NZ, 2%) - rainfactoryP22C",1.02,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.24,AU,"Lookalike (AU, 2%) - rainfactoryP22C",1.24,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.2,AU,"Lookalike (AU, 2%) - rainfactoryP22C",4.44,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,4.08,AU,"Lookalike (AU, 2%) - rainfactoryP22C",8.52,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.43,AU,"Lookalike (AU, 2%) - rainfactoryP22C",11.95,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.59,AU,"Lookalike (AU, 2%) - rainfactoryP22C",14.54,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.9,AU,"Lookalike (AU, 2%) - rainfactoryP22C",16.439999999999998,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.91,AU,"Lookalike (AU, 2%) - rainfactoryP22C",18.35,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.08,AU,"Lookalike (AU, 2%) - rainfactoryP22C",20.43,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.42,AU,"Lookalike (AU, 2%) - rainfactoryP22C",22.85,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.74,AU,"Lookalike (AU, 2%) - rainfactoryP22C",24.59,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.51,AU,"Lookalike (AU, 2%) - rainfactoryP22C",26.1,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.78,AU,"Lookalike (AU, 2%) - rainfactoryP22C",27.880000000000006,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.0,AU,"Lookalike (AU, 2%) - rainfactoryP22C",29.880000000000006,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.73,AU,"Lookalike (AU, 2%) - rainfactoryP22C",32.61,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.9,AU,"Lookalike (AU, 2%) - rainfactoryP22C",34.51,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.34,AU,"Lookalike (AU, 2%) - rainfactoryP22C",36.85,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.91,AU,"Lookalike (AU, 2%) - rainfactoryP22C",38.75999999999999,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.83,AU,"Lookalike (AU, 2%) - rainfactoryP22C",40.58999999999999,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.26,AU,"Lookalike (AU, 2%) - rainfactoryP22C",43.84999999999999,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,4.27,AU,"Lookalike (AU, 2%) - rainfactoryP22C",48.11999999999999,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.92,AU,"Lookalike (AU, 2%) - rainfactoryP22C",51.03999999999999,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,2.06,AU,"Lookalike (AU, 2%) - rainfactoryP22C",53.1,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.26,AU,"Lookalike (AU, 2%) - rainfactoryP22C",56.35999999999999,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.22,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.43,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,3.2,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryP22C",55-64,male,1.36,AU,"Lookalike (AU, 2%) - rainfactoryP22C",0.0,34600.0048
2018-07-12,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.25,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.25,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.96,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.21,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.68,AU,"Lookalike (AU, 2%) - rainfactoryS71C",1.89,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.77,AU,"Lookalike (AU, 2%) - rainfactoryS71C",2.66,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.51,AU,"Lookalike (AU, 2%) - rainfactoryS71C",3.17,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.26,AU,"Lookalike (AU, 2%) - rainfactoryS71C",3.43,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.36,AU,"Lookalike (AU, 2%) - rainfactoryS71C",3.79,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.64,AU,"Lookalike (AU, 2%) - rainfactoryS71C",4.43,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.37,AU,"Lookalike (AU, 2%) - rainfactoryS71C",4.8,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.6,AU,"Lookalike (AU, 2%) - rainfactoryS71C",5.4,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.43,AU,"Lookalike (AU, 2%) - rainfactoryS71C",5.829999999999999,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.61,AU,"Lookalike (AU, 2%) - rainfactoryS71C",6.44,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.61,AU,"Lookalike (AU, 2%) - rainfactoryS71C",7.05,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.42,AU,"Lookalike (AU, 2%) - rainfactoryS71C",7.47,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.38,AU,"Lookalike (AU, 2%) - rainfactoryS71C",7.85,0.0
2018-07-27,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.51,AU,"Lookalike (AU, 2%) - rainfactoryS71C",8.36,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.28,AU,"Lookalike (AU, 2%) - rainfactoryS71C",8.639999999999999,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.3,AU,"Lookalike (AU, 2%) - rainfactoryS71C",8.94,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.79,AU,"Lookalike (AU, 2%) - rainfactoryS71C",9.73,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.83,AU,"Lookalike (AU, 2%) - rainfactoryS71C",10.56,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.86,AU,"Lookalike (AU, 2%) - rainfactoryS71C",11.42,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.61,AU,"Lookalike (AU, 2%) - rainfactoryS71C",12.03,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.75,AU,"Lookalike (AU, 2%) - rainfactoryS71C",12.78,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.7,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.81,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.75,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"AU_M/F_18-64_Lookalike (AU, 2%) - rainfactoryS71C",55-64,male,0.32,AU,"Lookalike (AU, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,1.97,CA,"Lookalike (CA, 2%) - rainfactoryP22C",1.97,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,4.08,CA,"Lookalike (CA, 2%) - rainfactoryP22C",6.05,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.88,CA,"Lookalike (CA, 2%) - rainfactoryP22C",8.93,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,3.74,CA,"Lookalike (CA, 2%) - rainfactoryP22C",12.67,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,3.26,CA,"Lookalike (CA, 2%) - rainfactoryP22C",15.93,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.49,CA,"Lookalike (CA, 2%) - rainfactoryP22C",18.42,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.33,CA,"Lookalike (CA, 2%) - rainfactoryP22C",20.75,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.37,CA,"Lookalike (CA, 2%) - rainfactoryP22C",23.12,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,3.16,CA,"Lookalike (CA, 2%) - rainfactoryP22C",26.28,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.21,CA,"Lookalike (CA, 2%) - rainfactoryP22C",28.49,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,3.37,CA,"Lookalike (CA, 2%) - rainfactoryP22C",31.860000000000007,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,4.02,CA,"Lookalike (CA, 2%) - rainfactoryP22C",35.88,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,4.91,CA,"Lookalike (CA, 2%) - rainfactoryP22C",40.790000000000006,12899.9939
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,6.56,CA,"Lookalike (CA, 2%) - rainfactoryP22C",47.35000000000001,32299.996799999997
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,5.96,CA,"Lookalike (CA, 2%) - rainfactoryP22C",53.31000000000001,5899.9828
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,6.52,CA,"Lookalike (CA, 2%) - rainfactoryP22C",59.83000000000001,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,5.21,CA,"Lookalike (CA, 2%) - rainfactoryP22C",65.04,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,5.48,CA,"Lookalike (CA, 2%) - rainfactoryP22C",70.52000000000002,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,4.49,CA,"Lookalike (CA, 2%) - rainfactoryP22C",75.01,0.0
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,5.05,CA,"Lookalike (CA, 2%) - rainfactoryP22C",80.06,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.84,CA,"Lookalike (CA, 2%) - rainfactoryP22C",82.9,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,1.75,CA,"Lookalike (CA, 2%) - rainfactoryP22C",84.65,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.31,CA,"Lookalike (CA, 2%) - rainfactoryP22C",86.96000000000002,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,1.96,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.87,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,2.16,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryP22C",55-64,male,0.7,CA,"Lookalike (CA, 2%) - rainfactoryP22C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.28,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.28,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,1.07,CA,"Lookalike (CA, 2%) - rainfactoryS71C",1.35,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.87,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.22,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.55,CA,"Lookalike (CA, 2%) - rainfactoryS71C",2.7700000000000005,164199.99750000003
2018-07-16,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.46,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.2300000000000004,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.7,CA,"Lookalike (CA, 2%) - rainfactoryS71C",3.9300000000000006,5899.999
2018-07-18,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.29,CA,"Lookalike (CA, 2%) - rainfactoryS71C",4.2200000000000015,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.86,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.080000000000001,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.67,CA,"Lookalike (CA, 2%) - rainfactoryS71C",5.750000000000001,0.0
2018-07-21,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.4,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.150000000000001,0.0
2018-07-22,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.75,CA,"Lookalike (CA, 2%) - rainfactoryS71C",6.900000000000001,0.0
2018-07-23,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.84,CA,"Lookalike (CA, 2%) - rainfactoryS71C",7.740000000000001,0.0
2018-07-24,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.82,CA,"Lookalike (CA, 2%) - rainfactoryS71C",8.56,0.0
2018-07-25,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.78,CA,"Lookalike (CA, 2%) - rainfactoryS71C",9.34,0.0
2018-07-26,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.89,CA,"Lookalike (CA, 2%) - rainfactoryS71C",10.23,5899.9969
2018-07-27,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.99,CA,"Lookalike (CA, 2%) - rainfactoryS71C",11.22,0.0
2018-07-28,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.88,CA,"Lookalike (CA, 2%) - rainfactoryS71C",12.1,0.0
2018-07-29,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.88,CA,"Lookalike (CA, 2%) - rainfactoryS71C",12.980000000000002,0.0
2018-07-30,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.63,CA,"Lookalike (CA, 2%) - rainfactoryS71C",13.610000000000005,15800.0031
2018-07-31,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.77,CA,"Lookalike (CA, 2%) - rainfactoryS71C",14.380000000000004,0.0
2018-08-01,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.38,CA,"Lookalike (CA, 2%) - rainfactoryS71C",14.760000000000005,0.0
2018-08-02,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.31,CA,"Lookalike (CA, 2%) - rainfactoryS71C",15.070000000000006,0.0
2018-08-03,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.39,CA,"Lookalike (CA, 2%) - rainfactoryS71C",15.460000000000004,0.0
2018-08-04,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.3,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-05,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.31,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-06,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.33,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-08-07,EN_RCH_Lookalikes_LeadGen,"CA_M/F_18-64_Lookalike (CA, 2%) - rainfactoryS71C",55-64,male,0.15,CA,"Lookalike (CA, 2%) - rainfactoryS71C",0.0,0.0
2018-07-12,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,0.66,GB,"Lookalike (GB, 2%) - rainfactoryP22C",0.66,0.0
2018-07-13,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,5.55,GB,"Lookalike (GB, 2%) - rainfactoryP22C",6.21,0.0
2018-07-14,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,3.4,GB,"Lookalike (GB, 2%) - rainfactoryP22C",9.61,0.0
2018-07-15,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,3.46,GB,"Lookalike (GB, 2%) - rainfactoryP22C",13.07,0.0
2018-07-16,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,2.74,GB,"Lookalike (GB, 2%) - rainfactoryP22C",15.81,0.0
2018-07-17,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,2.67,GB,"Lookalike (GB, 2%) - rainfactoryP22C",18.48,0.0
2018-07-18,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,2.73,GB,"Lookalike (GB, 2%) - rainfactoryP22C",21.21,0.0
2018-07-19,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,3.88,GB,"Lookalike (GB, 2%) - rainfactoryP22C",25.09,0.0
2018-07-20,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,5.05,GB,"Lookalike (GB, 2%) - rainfactoryP22C",30.14,5900.016
2018-07-21,EN_RCH_Lookalikes_LeadGen,"GB_M/F_18-64_Lookalike (GB, 2%) - rainfactoryP22C",55-64,male,3.71,GB,"Lookalike (GB, 2%) - rainfactoryP22C",33.85,0.0
